period,state,handgun,long_gun,multiple,year,month
2014-03,Oklahoma,15067,12398,1696,2014,3
2014-03,Oregon,13652,13012,0,2014,3
2014-03,Pennsylvania,63734,11386,0,2014,3
2014-03,Rhode Island,1217,1003,262,2014,3
2014-03,South Carolina,11085,6848,564,2014,3
2014-03,South Dakota,3143,4467,338,2014,3
2014-03,Tennessee,21938,16515,1796,2014,3
2014-03,Texas,54086,42634,4986,2014,3
2014-03,Utah,3654,4277,278,2014,3
2014-03,Vermont,1777,1719,110,2014,3
2014-03,Virginia,25317,18459,0,2014,3
2014-03,Washington,18168,13279,1088,2014,3
2014-03,West Virginia,9396,8488,926,2014,3
2014-03,Wisconsin,16277,16756,90,2014,3
2014-03,Wyoming,2494,2617,242,2014,3
2014-02,Alabama,21681,15883,2174,2014,2
2014-02,Alaska,2967,2917,368,2014,2
2014-02,Arizona,14464,9123,1498,2014,2
2014-02,Arkansas,8043,8113,1324,2014,2
2014-02,California,42953,32701,0,2014,2
2014-02,Colorado,18936,14341,2110,2014,2
2014-02,Connecticut,5771,12486,0,2014,2
2014-02,Delaware,1826,1124,178,2014,2
2014-02,Florida,51482,27691,4016,2014,2
2014-02,Georgia,18888,11890,2082,2014,2
2014-02,Hawaii,0,0,0,2014,2
2014-02,Idaho,3589,4766,558,2014,2
2014-02,Illinois,25793,14794,1980,2014,2
2014-02,Indiana,25267,15583,1544,2014,2
2014-02,Iowa,227,3233,14,2014,2
2014-02,Kansas,7919,7146,1042,2014,2
2014-02,Kentucky,14390,11468,2314,2014,2
2014-02,Louisiana,14462,11527,1396,2014,2
2014-02,Maine,3543,3390,354,2014,2
2014-02,Maryland,11172,5991,24,2014,2
2014-02,Massachusetts,6018,2947,322,2014,2
2014-02,Michigan,13075,10982,484,2014,2
2014-02,Minnesota,9730,9914,708,2014,2
2014-02,Mississippi,10144,7360,1034,2014,2
2014-02,Missouri,23846,17920,2622,2014,2
2014-02,Montana,3078,4403,674,2014,2
2014-02,Nebraska,124,2342,8,2014,2
2014-02,Nevada,5598,3612,646,2014,2
2014-02,New Hampshire,4697,3388,8,2014,2
2014-02,New Jersey,4760,3619,0,2014,2
2014-02,New Mexico,6577,5499,694,2014,2
2014-02,New York,9408,14975,298,2014,2
2014-02,North Carolina,1190,16515,978,2014,2
2014-02,North Dakota,2101,3095,208,2014,2
2014-02,Ohio,36150,21705,3414,2014,2
2014-02,Oklahoma,16634,12386,2420,2014,2
2014-02,Oregon,13567,11908,0,2014,2
2014-02,Pennsylvania,52262,11254,0,2014,2
2014-02,Rhode Island,1096,790,282,2014,2
2014-02,South Carolina,12632,6799,956,2014,2
2014-02,South Dakota,3309,4414,434,2014,2
2014-02,Tennessee,28263,19762,2398,2014,2
2014-02,Texas,60959,45705,7220,2014,2
2014-02,Utah,3942,4374,386,2014,2
2014-02,Vermont,1828,1471,122,2014,2
2014-02,Virginia,26673,18363,0,2014,2
2014-02,Washington,17364,13212,1508,2014,2
2014-02,West Virginia,9611,8730,1726,2014,2
2014-02,Wisconsin,15246,12925,134,2014,2
2014-02,Wyoming,2406,2454,262,2014,2
2014-01,Alabama,13608,14069,1166,2014,1
2014-01,Alaska,2193,2341,260,2014,1
2014-01,Arizona,10816,7849,870,2014,1
2014-01,Arkansas,4771,6130,530,2014,1
2014-01,California,37217,30344,0,2014,1
2014-01,Colorado,15486,12648,1568,2014,1
2014-01,Connecticut,5863,7362,0,2014,1
2014-01,Delaware,1458,1037,118,2014,1
2014-01,Florida,41109,24607,3038,2014,1
2014-01,Georgia,10847,9361,836,2014,1
2014-01,Hawaii,0,0,0,2014,1
2014-01,Idaho,2492,3512,288,2014,1
2014-01,Illinois,22180,12309,1568,2014,1
2014-01,Indiana,16339,11460,1050,2014,1
2014-01,Iowa,235,2654,2,2014,1
2014-01,Kansas,5783,6498,602,2014,1
2014-01,Kentucky,7828,7323,878,2014,1
2014-01,Louisiana,10334,11323,836,2014,1
2014-01,Maine,2724,2878,276,2014,1
2014-01,Maryland,14863,5345,12,2014,1
2014-01,Massachusetts,5911,3000,274,2014,1
2014-01,Michigan,8127,8155,306,2014,1
2014-01,Minnesota,8250,7811,644,2014,1
2014-01,Mississippi,5882,6541,514,2014,1
2014-01,Missouri,17787,14105,1468,2014,1
2014-01,Montana,2508,3577,434,2014,1
2014-01,Nebraska,102,2163,6,2014,1
2014-01,Nevada,4051,3037,522,2014,1
2014-01,New Hampshire,4144,3113,6,2014,1
2014-01,New Jersey,4907,3671,0,2014,1
2014-01,New Mexico,4682,4334,428,2014,1
2014-01,New York,9192,13160,274,2014,1
2014-01,North Carolina,817,12810,418,2014,1
2014-01,North Dakota,1585,2883,172,2014,1
2014-01,Ohio,24036,16382,1926,2014,1
2014-01,Oklahoma,12586,11373,1524,2014,1
2014-01,Oregon,11202,10200,0,2014,1
2014-01,Pennsylvania,228,53205,0,2014,1
2014-01,Rhode Island,882,744,282,2014,1
2014-01,South Carolina,8043,5789,528,2014,1
2014-01,South Dakota,2511,3632,282,2014,1
2014-01,Tennessee,18929,15129,1386,2014,1
2014-01,Texas,43091,40489,4038,2014,1
2014-01,Utah,2841,3417,210,2014,1
2014-01,Vermont,1068,1174,90,2014,1
2014-01,Virginia,18435,15589,0,2014,1
2014-01,Washington,15289,11556,1112,2014,1
2014-01,West Virginia,6323,6299,678,2014,1
2014-01,Wisconsin,10692,9340,84,2014,1
2014-01,Wyoming,1654,1998,164,2014,1
2013-12,Alabama,22205,33575,1852,2013,12
2013-12,Alaska,3340,4470,410,2013,12
2013-12,Arizona,14434,13995,1148,2013,12
2013-12,Arkansas,6921,14809,666,2013,12
2013-12,California,37796,77670,0,2013,12
2013-12,Colorado,20085,22079,1950,2013,12
2013-12,Connecticut,5632,4627,0,2013,12
2013-12,Delaware,1780,2058,106,2013,12
2013-12,Florida,49135,42660,3780,2013,12
2013-12,Georgia,17647,25296,1298,2013,12
2013-12,Hawaii,0,0,0,2013,12
2013-12,Idaho,4045,7594,400,2013,12
2013-12,Illinois,26038,21259,2120,2013,12
2013-12,Indiana,22185,23713,1556,2013,12
2013-12,Iowa,239,6238,12,2013,12
2013-12,Kansas,7464,12417,804,2013,12
2013-12,Kentucky,12650,19560,1198,2013,12
2013-12,Louisiana,15400,28071,1436,2013,12
2013-12,Maine,3078,4970,292,2013,12
2013-12,Maryland,11374,8867,0,2013,12
2013-12,Massachusetts,5506,3390,280,2013,12
2013-12,Michigan,10872,17754,446,2013,12
2013-12,Minnesota,9010,14012,670,2013,12
2013-12,Mississippi,8989,18872,858,2013,12
2013-12,Missouri,22002,26615,1722,2013,12
2013-12,Montana,3610,7006,456,2013,12
2013-12,Nebraska,173,4861,10,2013,12
2013-12,Nevada,5655,5353,684,2013,12
2013-12,New Hampshire,4919,4384,6,2013,12
2013-12,New Jersey,4765,5095,0,2013,12
2013-12,New Mexico,6416,7566,536,2013,12
2013-12,New York,8814,22865,308,2013,12
2013-12,North Carolina,1288,31534,442,2013,12
2013-12,North Dakota,2005,4722,198,2013,12
2013-12,Ohio,35174,33937,2690,2013,12
2013-12,Oklahoma,15990,21583,2054,2013,12
2013-12,Oregon,13313,15869,0,2013,12
2013-12,Pennsylvania,22,75098,0,2013,12
2013-12,Rhode Island,931,994,360,2013,12
2013-12,South Carolina,11369,14874,688,2013,12
2013-12,South Dakota,3024,6415,394,2013,12
2013-12,Tennessee,26518,32716,2138,2013,12
2013-12,Texas,62223,85875,5722,2013,12
2013-12,Utah,4942,8754,326,2013,12
2013-12,Vermont,1254,1792,82,2013,12
2013-12,Virginia,25256,30135,0,2013,12
2013-12,Washington,18835,17999,1058,2013,12
2013-12,West Virginia,9970,14847,936,2013,12
2013-12,Wisconsin,13703,15949,56,2013,12
2013-12,Wyoming,2683,3699,244,2013,12
2013-11,Alabama,16111,24802,1616,2013,11
2013-11,Alaska,2719,3830,364,2013,11
2013-11,Arizona,11032,11060,1068,2013,11
2013-11,Arkansas,5002,13521,738,2013,11
2013-11,California,34279,48085,0,2013,11
2013-11,Colorado,17427,18072,1924,2013,11
2013-11,Connecticut,5342,4158,0,2013,11
2013-11,Delaware,1469,1990,102,2013,11
2013-11,Florida,41300,33541,3244,2013,11
2013-11,Georgia,12178,18061,986,2013,11
2013-11,Hawaii,0,0,0,2013,11
2013-11,Idaho,2742,5814,364,2013,11
2013-11,Illinois,22392,20163,1846,2013,11
2013-11,Indiana,18802,23170,1446,2013,11
2013-11,Iowa,216,5771,20,2013,11
2013-11,Kansas,6087,11132,736,2013,11
2013-11,Kentucky,8881,17041,1250,2013,11
2013-11,Louisiana,10883,22166,1216,2013,11
2013-11,Maine,2599,5553,280,2013,11
2013-11,Maryland,8226,9142,4,2013,11
2013-11,Massachusetts,5410,3941,324,2013,11
2013-11,Michigan,9346,20077,416,2013,11
2013-11,Minnesota,8230,16151,602,2013,11
2013-11,Mississippi,6531,15978,746,2013,11
2013-11,Missouri,17171,25889,1808,2013,11
2013-11,Montana,2757,6007,444,2013,11
2013-11,Nebraska,110,4077,4,2013,11
2013-11,Nevada,4582,4358,606,2013,11
2013-11,New Hampshire,4288,4323,2,2013,11
2013-11,New Jersey,5334,5555,0,2013,11
2013-11,New Mexico,5073,6290,522,2013,11
2013-11,New York,8018,24534,266,2013,11
2013-11,North Carolina,944,24130,448,2013,11
2013-11,North Dakota,1649,4905,192,2013,11
2013-11,Ohio,29398,32839,2682,2013,11
2013-11,Oklahoma,13729,18751,1858,2013,11
2013-11,Oregon,11304,13814,0,2013,11
2013-11,Pennsylvania,28,77471,0,2013,11
2013-11,Rhode Island,952,994,242,2013,11
2013-11,South Carolina,8579,11515,590,2013,11
2013-11,South Dakota,2322,6267,294,2013,11
2013-11,Tennessee,21194,26694,1858,2013,11
2013-11,Texas,47515,63481,5112,2013,11
2013-11,Utah,3445,6625,228,2013,11
2013-11,Vermont,1099,2096,112,2013,11
2013-11,Virginia,21087,27304,0,2013,11
2013-11,Washington,14873,15852,1072,2013,11
2013-11,West Virginia,6696,14644,906,2013,11
2013-11,Wisconsin,12004,20508,60,2013,11
2013-11,Wyoming,1982,3049,216,2013,11
2013-10,Alabama,13453,17027,1480,2013,10
2013-10,Alaska,3343,4418,504,2013,10
2013-10,Arizona,9591,8525,970,2013,10
2013-10,Arkansas,4343,9569,724,2013,10
2013-10,California,33762,41595,0,2013,10
2013-10,Colorado,14681,15516,1802,2013,10
2013-10,Connecticut,4756,3546,0,2013,10
2013-10,Delaware,1470,1459,156,2013,10
2013-10,Florida,37407,25604,2978,2013,10
2013-10,Georgia,10372,13217,1018,2013,10
2013-10,Hawaii,0,0,0,2013,10
2013-10,Idaho,2409,5412,326,2013,10
2013-10,Illinois,18799,15541,1474,2013,10
2013-10,Indiana,16138,16086,1140,2013,10
2013-10,Iowa,233,4066,12,2013,10
2013-10,Kansas,5481,7737,644,2013,10
2013-10,Kentucky,7503,11112,1160,2013,10
2013-10,Louisiana,9794,16889,1120,2013,10
2013-10,Maine,2930,7006,356,2013,10
2013-10,Maryland,14798,6570,12,2013,10
2013-10,Massachusetts,5328,3530,270,2013,10
2013-10,Michigan,8837,15531,410,2013,10
2013-10,Minnesota,8546,18999,608,2013,10
2013-10,Mississippi,6045,9073,720,2013,10
2013-10,Missouri,16830,20564,1870,2013,10
2013-10,Montana,2616,6733,470,2013,10
2013-10,Nebraska,81,3060,12,2013,10
2013-10,Nevada,4260,3543,554,2013,10
2013-10,New Hampshire,4265,4379,10,2013,10
2013-10,New Jersey,5574,4492,0,2013,10
2013-10,New Mexico,5124,5283,476,2013,10
2013-10,New York,8679,21333,282,2013,10
2013-10,North Carolina,811,17257,440,2013,10
2013-10,North Dakota,1547,5996,186,2013,10
2013-10,Ohio,25683,22617,2182,2013,10
2013-10,Oklahoma,10892,12933,1646,2013,10
2013-10,Oregon,10040,11370,0,2013,10
2013-10,Pennsylvania,18,64620,0,2013,10
2013-10,Rhode Island,949,921,264,2013,10
2013-10,South Carolina,6942,7676,526,2013,10
2013-10,South Dakota,2060,6661,248,2013,10
2013-10,Tennessee,17444,17677,1450,2013,10
2013-10,Texas,40392,49246,4774,2013,10
2013-10,Utah,2536,4292,232,2013,10
2013-10,Vermont,1144,2002,84,2013,10
2013-10,Virginia,19037,20304,0,2013,10
2013-10,Washington,14939,13952,1090,2013,10
2013-10,West Virginia,6370,10392,870,2013,10
2013-10,Wisconsin,12954,18820,94,2013,10
2013-10,Wyoming,1590,2357,190,2013,10
2013-09,Alabama,12547,14385,1232,2013,9
2013-09,Alaska,2367,3380,308,2013,9
2013-09,Arizona,9337,8419,744,2013,9
2013-09,Arkansas,4150,6900,582,2013,9
2013-09,California,30164,43012,0,2013,9
2013-09,Colorado,14075,14026,1578,2013,9
2013-09,Connecticut,5114,4245,0,2013,9
2013-09,Delaware,1217,1182,102,2013,9
2013-09,Florida,35053,22897,2702,2013,9
2013-09,Georgia,9224,9853,842,2013,9
2013-09,Hawaii,0,0,0,2013,9
2013-09,Idaho,2350,5070,316,2013,9
2013-09,Illinois,15562,14146,1486,2013,9
2013-09,Indiana,14252,14249,1138,2013,9
2013-09,Iowa,168,3483,12,2013,9
2013-09,Kansas,4476,6592,426,2013,9
2013-09,Kentucky,6861,8526,1004,2013,9
2013-09,Louisiana,11239,17566,1290,2013,9
2013-09,Maine,2874,5392,278,2013,9
2013-09,Maryland,41860,10903,34,2013,9
2013-09,Massachusetts,4506,2886,248,2013,9
2013-09,Michigan,8574,14771,434,2013,9
2013-09,Minnesota,8007,17753,606,2013,9
2013-09,Mississippi,5315,7138,552,2013,9
2013-09,Missouri,15511,15683,1540,2013,9
2013-09,Montana,2517,5434,424,2013,9
2013-09,Nebraska,75,2482,10,2013,9
2013-09,Nevada,3694,3420,456,2013,9
2013-09,New Hampshire,3908,3691,2,2013,9
2013-09,New Jersey,5199,3508,0,2013,9
2013-09,New Mexico,4341,4499,386,2013,9
2013-09,New York,7918,18483,272,2013,9
2013-09,North Carolina,636,13805,420,2013,9
2013-09,North Dakota,1613,4587,170,2013,9
2013-09,Ohio,22579,19956,1990,2013,9
2013-09,Oklahoma,9503,10980,1494,2013,9
2013-09,Oregon,9714,11950,0,2013,9
2013-09,Pennsylvania,18,57960,0,2013,9
2013-09,Rhode Island,835,787,250,2013,9
2013-09,South Carolina,6177,6540,482,2013,9
2013-09,South Dakota,1989,4874,296,2013,9
2013-09,Tennessee,16295,15299,1240,2013,9
2013-09,Texas,37059,50128,4256,2013,9
2013-09,Utah,2521,4160,234,2013,9
2013-09,Vermont,1202,1708,122,2013,9
2013-09,Virginia,17547,18473,0,2013,9
2013-09,Washington,13094,12870,972,2013,9
2013-09,West Virginia,5842,8634,788,2013,9
2013-09,Wisconsin,12565,16030,84,2013,9
2013-09,Wyoming,1686,2570,180,2013,9
2013-08,Alabama,15741,14742,1376,2013,8
2013-08,Alaska,3017,4210,356,2013,8
2013-08,Arizona,10855,9324,888,2013,8
2013-08,Arkansas,4846,6741,632,2013,8
2013-08,California,34122,43971,0,2013,8
2013-08,Colorado,14013,13289,1636,2013,8
2013-08,Connecticut,5686,3577,0,2013,8
2013-08,Delaware,1316,1135,104,2013,8
2013-08,Florida,39411,22338,3090,2013,8
2013-08,Georgia,11126,9747,992,2013,8
2013-08,Hawaii,0,0,0,2013,8
2013-08,Idaho,2731,4643,324,2013,8
2013-08,Illinois,17996,14230,1380,2013,8
2013-08,Indiana,15690,14053,1098,2013,8
2013-08,Iowa,245,2771,4,2013,8
2013-08,Kansas,5305,6437,552,2013,8
2013-08,Kentucky,7948,9281,1154,2013,8
2013-08,Louisiana,11272,13248,1092,2013,8
2013-08,Maine,2848,4056,258,2013,8
2013-08,Maryland,8488,7457,30,2013,8
2013-08,Massachusetts,5302,3337,408,2013,8
2013-08,Michigan,8544,11801,340,2013,8
2013-08,Minnesota,8477,13331,600,2013,8
2013-08,Mississippi,6786,7788,776,2013,8
2013-08,Missouri,18288,16122,1668,2013,8
2013-08,Montana,3374,5377,514,2013,8
2013-08,Nebraska,101,2297,4,2013,8
2013-08,Nevada,4297,3494,508,2013,8
2013-08,New Hampshire,4205,3510,0,2013,8
2013-08,New Jersey,6640,3994,0,2013,8
2013-08,New Mexico,5041,4667,500,2013,8
2013-08,New York,8307,14257,288,2013,8
2013-08,North Carolina,1238,14693,434,2013,8
2013-08,North Dakota,1529,3471,144,2013,8
2013-08,Ohio,23849,18188,2128,2013,8
2013-08,Oklahoma,12152,11804,1606,2013,8
2013-08,Oregon,10221,10116,0,2013,8
2013-08,Pennsylvania,32,57902,0,2013,8
2013-08,Rhode Island,910,744,232,2013,8
2013-08,South Carolina,7658,7246,576,2013,8
2013-08,South Dakota,2047,4002,236,2013,8
2013-08,Tennessee,18150,15660,1448,2013,8
2013-08,Texas,42434,50092,4320,2013,8
2013-08,Utah,2631,3566,252,2013,8
2013-08,Vermont,1082,1368,94,2013,8
2013-08,Virginia,19133,16432,0,2013,8
2013-08,Washington,14572,12830,1032,2013,8
2013-08,West Virginia,6641,7555,766,2013,8
2013-08,Wisconsin,11118,13163,68,2013,8
2013-08,Wyoming,1910,2465,212,2013,8
2013-07,Alabama,13264,13241,1104,2013,7
2013-07,Alaska,2534,2925,308,2013,7
2013-07,Arizona,9268,6922,820,2013,7
2013-07,Arkansas,4430,4601,482,2013,7
2013-07,California,32484,34720,0,2013,7
2013-07,Colorado,12931,10193,1298,2013,7
2013-07,Connecticut,5114,2747,0,2013,7
2013-07,Delaware,1301,866,68,2013,7
2013-07,Florida,37624,20530,2730,2013,7
2013-07,Georgia,9782,7157,764,2013,7
2013-07,Hawaii,0,0,0,2013,7
2013-07,Idaho,2191,3188,244,2013,7
2013-07,Illinois,17585,11421,1412,2013,7
2013-07,Indiana,13548,10324,910,2013,7
2013-07,Iowa,90,1763,2,2013,7
2013-07,Kansas,5313,4805,502,2013,7
2013-07,Kentucky,7035,6746,888,2013,7
2013-07,Louisiana,9919,8815,878,2013,7
2013-07,Maine,2468,3002,246,2013,7
2013-07,Maryland,7186,5891,36,2013,7
2013-07,Massachusetts,4711,2518,262,2013,7
2013-07,Michigan,8116,7886,314,2013,7
2013-07,Minnesota,7722,8086,440,2013,7
2013-07,Mississippi,5847,4564,488,2013,7
2013-07,Missouri,16181,11191,1256,2013,7
2013-07,Montana,2632,3790,386,2013,7
2013-07,Nebraska,88,1595,4,2013,7
2013-07,Nevada,3979,2977,488,2013,7
2013-07,New Hampshire,3618,2907,0,2013,7
2013-07,New Jersey,7181,3513,0,2013,7
2013-07,New Mexico,4670,3865,600,2013,7
2013-07,New York,8329,10691,206,2013,7
2013-07,North Carolina,617,10568,366,2013,7
2013-07,North Dakota,1317,2494,116,2013,7
2013-07,Ohio,23209,16134,1754,2013,7
2013-07,Oklahoma,11152,8796,1430,2013,7
2013-07,Oregon,9225,8185,0,2013,7
2013-07,Pennsylvania,21,47430,0,2013,7
2013-07,Rhode Island,836,702,258,2013,7
2013-07,South Carolina,6681,4871,422,2013,7
2013-07,South Dakota,1843,2810,202,2013,7
2013-07,Tennessee,16904,12025,1246,2013,7
2013-07,Texas,39002,32935,3648,2013,7
2013-07,Utah,2373,2889,232,2013,7
2013-07,Vermont,948,1064,84,2013,7
2013-07,Virginia,17335,13827,0,2013,7
2013-07,Washington,12927,9916,858,2013,7
2013-07,West Virginia,5883,5686,692,2013,7
2013-07,Wisconsin,9679,8605,36,2013,7
2013-07,Wyoming,1687,1863,156,2013,7
2013-06,Alabama,12159,11911,1098,2013,6
2013-06,Alaska,2717,2852,332,2013,6
2013-06,Arizona,9588,7054,740,2013,6
2013-06,Arkansas,4363,4371,522,2013,6
2013-06,California,32672,38508,0,2013,6
2013-06,Colorado,17751,14527,2204,2013,6
2013-06,Connecticut,5000,4062,0,2013,6
2013-06,Delaware,1292,948,116,2013,6
2013-06,Florida,36915,21277,2754,2013,6
2013-06,Georgia,9450,7195,730,2013,6
2013-06,Hawaii,0,0,0,2013,6
2013-06,Idaho,2320,3507,246,2013,6
2013-06,Illinois,16568,11216,1256,2013,6
2013-06,Indiana,13692,10830,938,2013,6
2013-06,Iowa,81,1884,6,2013,6
2013-06,Kansas,4807,4671,510,2013,6
2013-06,Kentucky,7212,6537,800,2013,6
2013-06,Louisiana,9607,8374,808,2013,6
2013-06,Maine,2670,2983,254,2013,6
2013-06,Maryland,7534,5850,100,2013,6
2013-06,Massachusetts,4520,2813,296,2013,6
2013-06,Michigan,8241,8330,232,2013,6
2013-06,Minnesota,8139,8126,480,2013,6
2013-06,Mississippi,5218,4233,470,2013,6
2013-06,Missouri,16035,11488,1226,2013,6
2013-06,Montana,2676,3926,378,2013,6
2013-06,Nebraska,100,1686,8,2013,6
2013-06,Nevada,4447,3438,548,2013,6
2013-06,New Hampshire,3865,3012,4,2013,6
2013-06,New Jersey,8460,4394,0,2013,6
2013-06,New Mexico,4628,3996,442,2013,6
2013-06,New York,7975,11455,224,2013,6
2013-06,North Carolina,653,10706,352,2013,6
2013-06,North Dakota,1374,2731,92,2013,6
2013-06,Ohio,22986,16247,1806,2013,6
2013-06,Oklahoma,10399,8750,1290,2013,6
2013-06,Oregon,10077,8887,0,2013,6
2013-06,Pennsylvania,22,50070,0,2013,6
2013-06,Rhode Island,955,723,250,2013,6
2013-06,South Carolina,6851,4642,392,2013,6
2013-06,South Dakota,1937,2852,208,2013,6
2013-06,Tennessee,15964,11723,1278,2013,6
2013-06,Texas,37732,33779,3666,2013,6
2013-06,Utah,2609,3095,182,2013,6
2013-06,Vermont,1024,1072,42,2013,6
2013-06,Virginia,17826,13831,0,2013,6
2013-06,Washington,13989,11016,898,2013,6
2013-06,West Virginia,5834,5911,610,2013,6
2013-06,Wisconsin,9495,8308,38,2013,6
2013-06,Wyoming,1805,2024,166,2013,6
2013-05,Alabama,14543,13382,1118,2013,5
2013-05,Alaska,3142,3926,404,2013,5
2013-05,Arizona,10486,8052,788,2013,5
2013-05,Arkansas,5352,5409,564,2013,5
2013-05,California,34802,40873,0,2013,5
2013-05,Colorado,17233,14079,2114,2013,5
2013-05,Connecticut,5367,3805,0,2013,5
2013-05,Delaware,1624,1119,112,2013,5
2013-05,Florida,39528,23510,2976,2013,5
2013-05,Georgia,10519,7828,758,2013,5
2013-05,Hawaii,0,0,0,2013,5
2013-05,Idaho,2717,3759,232,2013,5
2013-05,Illinois,17756,12750,1314,2013,5
2013-05,Indiana,14847,11444,936,2013,5
2013-05,Iowa,86,2218,8,2013,5
2013-05,Kansas,5961,5697,576,2013,5
2013-05,Kentucky,8774,7564,1022,2013,5
2013-05,Louisiana,11096,9884,1004,2013,5
2013-05,Maine,3102,3401,254,2013,5
2013-05,Maryland,9358,6017,58,2013,5
2013-05,Massachusetts,5254,2985,286,2013,5
2013-05,Michigan,9962,9287,274,2013,5
2013-05,Minnesota,10601,9666,590,2013,5
2013-05,Mississippi,5906,5266,516,2013,5
2013-05,Missouri,18689,13767,1396,2013,5
2013-05,Montana,2959,4474,400,2013,5
2013-05,Nebraska,91,1802,0,2013,5
2013-05,Nevada,4869,3928,630,2013,5
2013-05,New Hampshire,4456,3395,0,2013,5
2013-05,New Jersey,8499,4935,0,2013,5
2013-05,New Mexico,5155,4694,470,2013,5
2013-05,New York,8791,12559,246,2013,5
2013-05,North Carolina,717,12547,298,2013,5
2013-05,North Dakota,1817,3142,118,2013,5
2013-05,Ohio,25700,17156,2068,2013,5
2013-05,Oklahoma,11441,9950,1500,2013,5
2013-05,Oregon,11030,9600,0,2013,5
2013-05,Pennsylvania,22,54705,0,2013,5
2013-05,Rhode Island,1140,901,400,2013,5
2013-05,South Carolina,8005,5140,512,2013,5
2013-05,South Dakota,2398,3383,244,2013,5
2013-05,Tennessee,18535,13801,1380,2013,5
2013-05,Texas,45216,38136,4198,2013,5
2013-05,Utah,3024,3581,220,2013,5
2013-05,Vermont,1133,1223,80,2013,5
2013-05,Virginia,18708,14755,0,2013,5
2013-05,Washington,15688,11655,934,2013,5
2013-05,West Virginia,7008,6371,762,2013,5
2013-05,Wisconsin,13157,10120,66,2013,5
2013-05,Wyoming,2273,2391,218,2013,5
2013-04,Alabama,16423,14347,1390,2013,4
2013-04,Alaska,3656,4578,418,2013,4
2013-04,Arizona,12951,9515,1052,2013,4
2013-04,Arkansas,6581,6760,598,2013,4
2013-04,California,38171,46768,0,2013,4
2013-04,Colorado,20403,17604,2570,2013,4
2013-04,Connecticut,7294,7184,0,2013,4
2013-04,Delaware,2058,1455,144,2013,4
2013-04,Florida,46137,27944,3298,2013,4
2013-04,Georgia,12547,9452,964,2013,4
2013-04,Hawaii,0,0,0,2013,4
2013-04,Idaho,3427,4924,290,2013,4
2013-04,Illinois,20263,16326,1794,2013,4
2013-04,Indiana,18865,15406,1132,2013,4
2013-04,Iowa,132,3242,4,2013,4
2013-04,Kansas,8149,7889,756,2013,4
2013-04,Kentucky,11087,10386,1080,2013,4
2013-04,Louisiana,12665,11086,1098,2013,4
2013-04,Maine,4334,4764,404,2013,4
2013-04,Maryland,8716,7954,28,2013,4
2013-04,Massachusetts,5589,4089,328,2013,4
2013-04,Michigan,14483,13965,490,2013,4
2013-04,Minnesota,14081,15668,854,2013,4
2013-04,Mississippi,7116,6030,558,2013,4
2013-04,Missouri,21754,18046,1558,2013,4
2013-04,Montana,3752,5538,452,2013,4
2013-04,Nebraska,113,2621,6,2013,4
2013-04,Nevada,5765,4689,724,2013,4
2013-04,New Hampshire,5821,4497,4,2013,4
2013-04,New Jersey,5535,4010,0,2013,4
2013-04,New Mexico,5724,5606,510,2013,4
2013-04,New York,11261,18468,276,2013,4
2013-04,North Carolina,698,14842,330,2013,4
2013-04,North Dakota,2355,4246,238,2013,4
2013-04,Ohio,34790,23737,2434,2013,4
2013-04,Oklahoma,15358,13061,1536,2013,4
2013-04,Oregon,13817,12162,0,2013,4
2013-04,Pennsylvania,24,70858,0,2013,4
2013-04,Rhode Island,1382,1328,468,2013,4
2013-04,South Carolina,9935,6777,524,2013,4
2013-04,South Dakota,2948,4255,298,2013,4
2013-04,Tennessee,20979,16278,1568,2013,4
2013-04,Texas,53704,43138,4572,2013,4
